id_danio,fecha,afectados,fallecidos,desaparecidos,heridos,viv_destr,viv_afect,id_sismo,id_lugar
1140,2018-02-16,171,1,0.0,0,20,16,20040,23
1141,2018-02-16,40,0,0.0,0,3,6,20041,23
1142,2018-02-17,1,0,0.0,0,0,0,20042,23
1143,2018-02-19,9,0,0.0,4,1,8,20043,23
1144,2018-02-20,469,1,0.0,4,58,140,20044,23
1145,2018-02-20,29,0,0.0,0,2,83,20045,23
1146,2018-02-21,138,0,0.0,0,18,17,20046,23
1147,2018-02-21,887,0,0.0,2,51,332,20047,23
1148,2018-02-23,748,1,0.0,3,111,286,20048,23
1149,2018-02-25,434,0,0.0,0,43,113,20049,23
1150,2018-02-26,275,5,0.0,39,7,6,20050,23
1151,2018-02-26,187,0,0.0,0,17,38,20051,23
1152,2018-02-26,193,2,0.0,6,12,47,20052,23
1153,2018-02-27,7,0,0.0,0,1,1,20053,23
1154,2018-02-28,320,0,0.0,0,16,8,20054,23
1155,2018-02-28,68,0,0.0,0,0,23,20055,23
1156,2018-03-02,41,0,0.0,0,11,4,20056,23
1157,2018-03-04,44,0,0.0,0,3,5,20057,23
1158,2018-03-04,135,0,0.0,0,3,14,20058,23
1159,2018-03-05,41,0,0.0,0,11,4,20059,23
1160,2018-03-06,49,5,0.0,14,1,4,20060,23
1161,2018-03-06,13,0,0.0,0,0,3,20061,23
1162,2018-03-06,28,0,0.0,0,1,6,20062,23
1163,2018-03-06,6,0,0.0,0,1,1,20063,23
1164,2018-03-07,556,0,0.0,0,77,32,20064,23
1165,2018-03-07,156,0,0.0,0,0,8,20065,23
1166,2018-03-08,179,2,0.0,1,25,16,20066,23
1167,2018-03-08,111,0,0.0,0,5,16,20067,23
1168,2018-03-08,3,0,0.0,0,0,1,20068,23
1169,2018-03-08,144,0,0.0,0,18,22,20069,23
1170,2018-03-09,23,0,0.0,0,1,8,20070,23
1171,2018-03-09,28,0,0.0,0,1,6,20071,23
1172,2018-03-10,1,0,0.0,0,0,1,20072,23
1173,2018-03-11,87,0,0.0,0,0,24,20073,23
1174,2018-03-13,59,0,0.0,0,0,30,20074,23
1175,2018-03-13,176,0,0.0,0,1,10,20075,23
1176,2018-03-13,28,0,0.0,0,5,12,20076,23
1177,2018-03-13,26,0,0.0,0,1,4,20077,23
1178,2018-03-14,164,5,0.0,14,1,4,20078,23
1179,2018-03-15,242,0,0.0,0,0,15,20079,23
1180,2018-03-15,26,0,0.0,0,5,4,20080,23
1181,2018-03-15,538,0,0.0,2,57,257,20081,23
1182,2018-03-16,264,0,0.0,0,10,35,20082,23
1183,2018-03-16,1078,0,0.0,4,49,564,20083,23
1184,2018-03-19,204,5,0.0,39,2,3,20084,23
1185,2018-03-21,18,0,0.0,0,4,7,20085,23
1186,2018-03-22,49,5,0.0,14,1,4,20086,23
1187,2018-03-23,68,0,0.0,0,6,5,20087,23
1188,2018-03-23,15,0,0.0,0,0,1,20088,23
1189,2018-03-25,15,0,0.0,0,0,1,20089,23
1190,2018-03-25,70,0,0.0,0,0,20,20090,23
1191,2018-03-26,204,0,0.0,0,5,66,20091,23
1192,2018-03-26,13,0,0.0,0,0,3,20092,23
1193,2018-03-27,29,0,0.0,0,2,59,20093,23
1194,2018-03-27,2,0,0.0,0,1,7,20094,23
1195,2018-03-27,393,0,0.0,0,42,108,20095,23
1196,2018-03-28,37,0,0.0,0,0,7,20096,23
1197,2018-03-31,410,0,0.0,0,59,115,20097,23
1198,2018-04-01,242,0,0.0,0,0,15,20098,23
1199,2018-04-01,28,0,0.0,0,0,1,20099,23
1200,2018-04-04,6,0,0.0,0,1,10,20100,23
1201,2018-04-04,78,0,0.0,0,0,23,20101,23
1202,2018-04-04,393,0,0.0,0,43,108,20102,23
1203,2018-04-06,18,0,0.0,0,1,6,20103,23
1204,2018-04-06,40,0,0.0,0,3,6,20104,23
1205,2018-04-06,20,0,0.0,0,0,6,20105,23
1206,2018-04-06,25,0,0.0,0,0,3,20106,23
1207,2018-04-07,59,0,0.0,0,4,11,20107,23
1208,2018-04-08,29,0,0.0,0,1,9,20108,23
1209,2018-04-08,159,0,0.0,0,0,45,20109,23
1210,2018-04-09,213,0,0.0,0,5,6,20110,23
1211,2018-04-09,214,0,0.0,4,6,86,20111,23
1212,2018-04-13,139,2,0.0,1,12,14,20112,23
1213,2018-04-13,24,0,0.0,0,1,4,20113,23
1214,2018-04-13,255,2,0.0,6,19,50,20114,23
1215,2018-04-13,38,1,0.0,1,1,5,20115,23
1216,2018-04-14,6,0,0.0,0,0,1,20116,23
1217,2018-04-14,227,5,0.0,14,5,6,20117,23
1218,2018-04-15,1017,0,0.0,10,23,311,20118,23
1219,2018-04-15,168,0,0.0,0,0,9,20119,23
1220,2018-04-16,164,5,0.0,14,1,4,20120,23
1221,2018-04-16,125,0,0.0,0,17,17,20121,23
1222,2018-04-17,284,5,0.0,14,6,6,20122,23
1223,2018-04-19,303,5,0.0,14,5,27,20123,23
1224,2018-04-20,211,2,0.0,6,6,5,20124,23
1225,2018-04-20,43,0,0.0,0,0,5,20125,23
1226,2018-04-20,26,0,0.0,0,2,1,20126,23
1227,2018-04-20,199,6,0.0,39,18,18,20127,23
1228,2018-04-21,3,0,0.0,0,1,1,20128,23
1229,2018-04-21,1426,0,0.0,4,85,607,20129,23
1230,2018-04-23,178,0,0.0,0,19,7,20130,23
1231,2018-04-23,241,0,0.0,0,17,13,20131,23
1232,2018-04-23,41,0,0.0,0,11,4,20132,23
1233,2018-04-24,8,0,0.0,0,1,1,20133,23
1234,2018-04-24,139,0,0.0,0,18,16,20134,23
1235,2018-04-24,6,0,0.0,0,1,1,20135,23
1236,2018-04-25,86,0,0.0,0,6,86,20136,23
1237,2018-04-26,28,0,0.0,0,5,12,20137,23
1238,2018-04-26,0,0,0.0,0,0,0,20138,23
1239,2018-04-26,229,5,0.0,14,6,6,20139,23
1240,2018-04-26,6,0,0.0,0,1,2,20140,23
1241,2018-04-27,13,0,0.0,0,0,3,20141,23
1242,2018-04-27,194,0,0.0,0,0,26,20142,23
1243,2018-04-27,18,0,0.0,0,4,7,20143,23
1244,2018-04-29,131,0,0.0,0,19,6,20144,23
1245,2018-04-30,41,0,0.0,0,0,9,20145,23
1246,2018-05-01,144,2,0.0,1,11,14,20146,23
1247,2018-05-01,2392,1,0.0,3,265,948,20147,23
1248,2018-05-02,556,0,0.0,0,77,32,20148,23
1249,2018-05-02,291,0,0.0,0,37,115,20149,23
1250,2018-05-02,58,0,0.0,1,0,6,20150,23
1251,2018-05-03,43,0,0.0,1,0,1,20151,23
1252,2018-05-03,155,0,0.0,0,1,13,20152,23
1253,2018-05-05,169,5,0.0,2,14,4,20153,23
1254,2018-05-05,87,0,0.0,0,0,24,20154,23
1255,2018-05-06,24,0,0.0,0,0,54,20155,23
1256,2018-05-06,32,0,0.0,0,8,1,20156,23
1257,2018-05-07,13,0,0.0,0,0,3,20157,23
1258,2018-05-07,69,1,0.0,1,8,12,20158,23
1259,2018-05-07,68,0,0.0,0,6,5,20159,23
1260,2018-05-08,18,0,0.0,0,0,20,20160,23
1261,2018-05-08,211,0,0.0,0,30,96,20161,23
1262,2018-05-10,540,0,0.0,0,0,6,20162,23
1263,2018-05-10,0,0,0.0,0,0,0,20163,23
1264,2018-05-10,2333,1,0.0,3,265,948,20164,23
1265,2018-05-11,55,0,0.0,0,3,12,20165,23
1266,2018-05-11,142,1,0.0,0,11,14,20166,23
1267,2018-05-12,13,0,0.0,2,0,4,20167,23
1268,2018-05-13,0,0,0.0,0,0,0,20168,23
1269,2018-05-14,46,0,0.0,0,1,19,20169,23
1270,2018-05-14,120,0,0.0,0,1,43,20170,23
1271,2018-05-14,311,0,0.0,0,19,247,20171,23
1272,2018-05-14,37,0,0.0,0,0,7,20172,23
1273,2018-05-15,49,0,0.0,0,15,5,20173,23
1274,2018-05-16,1078,0,0.0,4,49,564,20174,23
1275,2018-05-16,2429,1,0.0,4,265,960,20175,23
1276,2018-05-17,6,0,0.0,4,1,1,20176,23
1277,2018-05-19,194,5,0.0,2,23,17,20177,23
1278,2018-05-20,83,0,0.0,0,3,13,20178,23
1279,2018-05-20,439,0,0.0,0,5,70,20179,23
1280,2018-05-21,53,0,0.0,0,2,13,20180,23
1281,2018-05-21,1,0,0.0,0,0,0,20181,23
1282,2018-05-21,68,1,0.0,1,8,12,20182,23
1283,2018-05-22,16,0,0.0,0,1,7,20183,23
1284,2018-05-22,227,0,0.0,0,7,35,20184,23
1285,2018-05-24,120,0,0.0,0,2,14,20185,23
1286,2018-05-24,226,0,0.0,0,4,45,20186,23
1287,2018-05-25,73,0,0.0,1,0,1,20187,23
1288,2018-05-25,18,0,0.0,0,4,7,20188,23
1289,2018-05-25,156,0,0.0,0,2,34,20189,23
1290,2018-05-25,3,0,0.0,0,0,1,20190,23
1291,2018-05-25,0,0,0.0,0,0,0,20191,23
1292,2018-05-27,16,0,0.0,0,3,3,20192,23
1293,2018-05-27,82,0,0.0,0,3,24,20193,23
1294,2018-05-28,7,0,0.0,0,0,0,20194,23
1295,2018-05-30,470,0,0.0,0,0,10,20195,23
1296,2018-05-30,252,2,0.0,15,5,4,20196,23
1297,2018-05-31,689,1,0.0,3,111,286,20197,23
1298,2018-05-31,242,0,0.0,0,0,0,20198,23
1299,2018-05-31,187,0,0.0,0,17,38,20199,23
1300,2018-06-03,7,0,0.0,0,0,1,20200,23
1301,2018-06-03,2357,1,0.0,3,270,948,20201,23
1302,2018-06-03,553,0,0.0,0,92,188,20202,23
1303,2018-06-03,175,0,0.0,0,0,26,20203,23
1304,2018-06-03,536,0,0.0,0,11,225,20204,23
1305,2018-06-05,155,0,0.0,0,17,17,20205,23
1306,2018-06-05,229,5,0.0,14,5,6,20206,23
1307,2018-06-05,50,0,0.0,0,15,9,20207,23
1308,2018-06-06,91,0,0.0,0,0,27,20208,23
1309,2018-06-08,2429,1,0.0,4,265,960,20209,23
1310,2018-06-10,1,0,0.0,0,0,7,20210,23
1311,2018-06-11,1,0,0.0,0,0,0,20211,23
1312,2018-06-12,77,0,0.0,0,5,83,20212,23
1313,2018-06-12,269,5,0.0,39,7,7,20213,23
1314,2018-06-14,8,0,0.0,0,0,2,20214,23
1315,2018-06-15,225,0,0.0,0,0,31,20215,23
1316,2018-06-15,16,0,0.0,2,0,3,20216,23
1317,2018-06-16,679,0,0.0,0,76,248,20217,23
1318,2018-06-16,63,0,0.0,0,4,7,20218,23
1319,2018-06-17,213,0,0.0,0,30,49,20219,23
1320,2018-06-18,63,0,0.0,0,17,4,20220,23
1321,2018-06-18,18,0,0.0,0,2,9,20221,23
1322,2018-06-18,428,0,0.0,0,45,19,20222,23
1323,2018-06-20,16,0,0.0,0,2,10,20223,23
1324,2018-06-20,149,0,0.0,0,1,43,20224,23
1325,2018-06-20,171,0,0.0,0,0,5,20225,23
1326,2018-06-21,41,0,0.0,0,0,9,20226,23
1327,2018-06-23,122,1,0.0,0,6,2,20227,23
1328,2018-06-25,120,0,0.0,0,26,30,20228,23
1329,2018-06-25,77,0,0.0,0,5,83,20229,23
1330,2018-06-26,1079,0,0.0,4,49,565,20230,23
1331,2018-06-26,174,0,0.0,0,6,28,20231,23
1332,2018-06-26,92,0,0.0,0,0,27,20232,23
1333,2018-06-26,284,5,0.0,14,6,6,20233,23
1334,2018-06-28,29,0,0.0,0,1,9,20234,23
1335,2018-06-29,165,0,0.0,0,0,14,20235,23
1336,2018-06-30,265,3,0.0,6,6,6,20236,23
1337,2018-06-30,138,0,0.0,0,18,17,20237,23
1338,2018-07-01,175,0,0.0,0,0,26,20238,23
1339,2018-07-01,58,0,0.0,0,3,2,20239,23
1340,2018-07-01,4,0,0.0,0,1,0,20240,23
1341,2018-07-01,718,1,0.0,3,111,287,20241,23
1342,2018-07-01,1,0,0.0,0,0,0,20242,23
1343,2018-07-02,138,0,0.0,0,17,17,20243,23
1344,2018-07-04,229,5,0.0,14,5,6,20244,23
1345,2018-07-05,64,0,0.0,0,2,41,20245,23
1346,2018-07-05,1426,0,0.0,4,85,607,20246,23
1347,2018-07-06,540,0,0.0,0,0,6,20247,23
1348,2018-07-10,381,0,0.0,0,44,12,20248,23
1349,2018-07-10,98,0,0.0,0,4,7,20249,23
1350,2018-07-10,713,1,0.0,3,116,286,20250,23
1351,2018-07-10,0,0,0.0,0,0,0,20251,23
1352,2018-07-11,152,4,0.0,2,20,30,20252,23
1353,2018-07-13,6,0,0.0,0,1,1,20253,23
1354,2018-07-13,6,0,0.0,0,1,1,20254,23
1355,2018-07-16,24,0,0.0,0,1,4,20255,23
1356,2018-07-17,29,0,0.0,0,5,5,20256,23
1357,2018-07-17,1,0,0.0,0,0,0,20257,23
1358,2018-07-18,275,5,0.0,39,7,6,20258,23
1359,2018-07-18,2413,2,0.0,17,59,921,20259,23
1360,2018-07-22,35,3,0.0,6,2,4,20260,23
1361,2018-07-22,68,0,0.0,0,5,13,20261,23
1362,2018-07-22,138,0,0.0,0,18,17,20262,23
1363,2018-07-22,42,0,0.0,0,0,14,20263,23
1364,2018-07-22,241,0,0.0,0,10,35,20264,23
1365,2018-07-23,45,2,0.0,15,1,4,20265,23
1366,2018-07-24,48,0,0.0,0,2,36,20266,23
1367,2018-07-25,79,0,0.0,0,2,43,20267,23
1368,2018-07-26,41,0,0.0,0,0,9,20268,23
1369,2018-07-26,142,1,0.0,0,11,14,20269,23
1370,2018-07-27,470,0,0.0,0,63,24,20270,23
1371,2018-07-28,24,0,0.0,0,0,0,20271,23
1372,2018-07-29,2,0,0.0,0,0,1,20272,23
1373,2018-07-30,193,0,0.0,0,0,14,20273,23
1374,2018-07-30,340,0,0.0,0,2,66,20274,23
1375,2018-07-31,26,0,0.0,0,2,1,20275,23
1376,2018-08-03,195,0,0.0,0,0,14,20276,23
1377,2018-08-03,209,0,0.0,0,30,49,20277,23
1378,2018-08-05,1,0,0.0,0,0,7,20278,23
1379,2018-08-08,206,0,0.0,0,30,48,20279,23
1380,2018-08-08,25,0,0.0,0,0,3,20280,23
1381,2018-08-09,107,0,0.0,0,0,26,20281,23
1382,2018-08-10,18,0,0.0,0,0,20,20282,23
1383,2018-08-11,51,0,0.0,0,0,15,20283,23
1384,2018-08-11,204,2,0.0,1,25,17,20284,23
1385,2018-08-11,94,2,0.0,1,6,3,20285,23
1386,2018-08-12,142,1,0.0,0,11,14,20286,23
1387,2018-08-13,291,0,0.0,0,37,115,20287,23
1388,2018-08-16,33,0,0.0,0,0,11,20288,23
1389,2018-08-16,32,0,0.0,0,6,7,20289,23
1390,2018-08-16,6,0,0.0,0,1,10,20290,23
1391,2018-08-17,122,0,0.0,4,1,41,20291,23
1392,2018-08-17,101,0,0.0,0,3,42,20292,23
1393,2018-08-17,2362,1,0.0,4,269,949,20293,23
1394,2018-08-20,136,0,0.0,0,1,44,20294,23
1395,2018-08-20,168,0,0.0,0,0,9,20295,23
1396,2018-08-22,209,5,0.0,14,5,6,20296,23
1397,2018-08-23,30,0,0.0,0,1,12,20297,23
1398,2018-08-23,42,0,0.0,0,2,9,20298,23
1399,2018-08-23,226,5,0.0,14,5,42,20299,23
1400,2018-08-23,4,0,0.0,0,0,2,20300,23
1401,2018-08-24,44,0,0.0,0,0,23,20301,23
1402,2018-08-26,50,0,0.0,0,15,3,20302,23
1403,2018-08-26,538,0,0.0,2,57,257,20303,23
1404,2018-08-26,178,0,0.0,0,0,2,20304,23
1405,2018-08-27,21,0,0.0,0,4,14,20305,23
1406,2018-08-27,229,0,0.0,0,36,35,20306,23
1407,2018-08-27,104,0,0.0,0,6,27,20307,23
1408,2018-08-29,4,0,0.0,0,0,2,20308,23
1409,2018-08-29,7,0,0.0,0,2,0,20309,23
1410,2018-09-01,30,0,0.0,0,2,36,20310,23
1411,2018-09-02,157,5,0.0,14,17,17,20311,23
1412,2018-09-03,46,0,0.0,0,2,12,20312,23
1413,2018-09-03,6,0,0.0,0,0,0,20313,23
1414,2018-09-04,480,0,0.0,0,64,257,20314,23
1415,2018-09-05,256,0,0.0,0,10,35,20315,23
1416,2018-09-05,33,0,0.0,0,0,11,20316,23
1417,2018-09-05,66,0,0.0,0,0,27,20317,23
1418,2018-09-05,62,0,0.0,0,0,0,20318,23
1419,2018-09-06,34,0,0.0,0,0,11,20319,23
1420,2018-09-06,54,0,0.0,0,1,36,20320,23
1421,2018-09-07,473,1,0.0,1,21,48,20321,23
1422,2018-09-07,153,4,0.0,2,20,30,20322,23
1423,2018-09-08,1,0,0.0,0,0,0,20323,23
1424,2018-09-08,115,0,0.0,0,3,14,20324,23
1425,2018-09-09,55,0,0.0,0,3,12,20325,23
1426,2018-09-09,62,0,0.0,0,0,0,20326,23
1427,2018-09-09,13,0,0.0,0,0,3,20327,23
1428,2018-09-09,34,0,0.0,0,0,0,20328,23
1429,2018-09-09,381,0,0.0,0,44,12,20329,23
1430,2018-09-10,83,0,0.0,0,3,13,20330,23
1431,2018-09-12,168,5,0.0,2,14,4,20331,23
1432,2018-09-12,37,0,0.0,0,0,1,20332,23
1433,2018-09-12,331,6,0.0,39,7,6,20333,23
1434,2018-09-13,93,0,0.0,0,0,0,20334,23
1435,2018-09-13,2363,1,0.0,4,269,949,20335,23
1436,2018-09-13,513,0,0.0,0,120,29,20336,23
1437,2018-09-14,49,0,0.0,2,1,39,20337,23
1438,2018-09-14,330,6,0.0,39,7,6,20338,23
1439,2018-09-14,98,0,0.0,0,4,7,20339,23
1440,2018-09-14,51,0,0.0,0,0,15,20340,23
1441,2018-09-14,67,1,0.0,1,6,13,20341,23
1442,2018-09-15,245,0,0.0,0,9,97,20342,23
1443,2018-09-15,7,0,0.0,0,3,1,20343,23
1444,2018-09-15,36,0,0.0,0,1,1,20344,23
1445,2018-09-16,7,0,0.0,0,3,1,20345,23
1446,2018-09-17,15,0,0.0,0,0,1,20346,23
1447,2018-09-17,315,1,0.0,1,1,81,20347,23
1448,2018-09-20,656,0,0.0,0,0,10,20348,23
1449,2018-09-20,918,0,0.0,0,82,64,20349,23
1450,2018-09-21,17,0,0.0,0,3,10,20350,23
1451,2018-09-21,16,0,0.0,0,4,7,20351,23
1452,2018-09-22,1,0,0.0,0,0,2,20352,23
1453,2018-09-23,94,2,0.0,1,6,3,20353,23
1454,2018-09-23,131,0,0.0,0,20,6,20354,23
1455,2018-09-25,10,0,0.0,0,1,3,20355,23
1456,2018-09-26,29,0,0.0,0,0,1,20356,23
1457,2018-09-26,52,0,0.0,0,18,5,20357,23
1458,2018-09-27,121,0,0.0,0,1,26,20358,23
1459,2018-09-29,40,0,0.0,0,1,9,20359,23
1460,2018-09-30,256,0,0.0,0,10,35,20360,23
1461,2018-09-30,122,0,0.0,4,1,41,20361,23
1462,2018-10-02,19,0,0.0,0,3,10,20362,23
1463,2018-10-02,138,0,0.0,0,18,17,20363,23
1464,2018-10-02,389,2,0.0,6,27,66,20364,23
1465,2018-10-02,318,1,0.0,1,1,66,20365,23
1466,2018-10-02,125,0,0.0,0,17,17,20366,23
1467,2018-10-05,592,0,0.0,0,33,156,20367,23
1468,2018-10-05,49,0,0.0,0,1,17,20368,23
1469,2018-10-06,13,0,0.0,0,0,3,20369,23
1470,2018-10-07,63,0,0.0,2,0,2,20370,23
1471,2018-10-07,292,0,0.0,0,16,8,20371,23
1472,2018-10-08,120,0,0.0,0,1,43,20372,23
1473,2018-10-09,15,0,0.0,0,7,2,20373,23
1474,2018-10-10,180,0,0.0,0,8,4,20374,23
1475,2018-10-10,131,0,0.0,0,19,6,20375,23
1476,2018-10-11,20,0,0.0,0,0,6,20376,23
1477,2018-10-12,18,0,0.0,0,4,7,20377,23
1478,2018-10-13,5,0,0.0,0,1,2,20378,23
1479,2018-10-14,2,0,0.0,0,0,4,20379,23
1480,2018-10-14,972,1,0.0,3,88,331,20380,23
1481,2018-10-14,29,0,0.0,0,2,83,20381,23
1482,2018-10-15,63,1,0.0,1,6,13,20382,23
1483,2018-10-15,5,0,0.0,0,0,6,20383,23
1484,2018-10-16,42,0,0.0,0,0,23,20384,23
1485,2018-10-16,15,0,0.0,0,3,3,20385,23
1486,2018-10-17,174,0,0.0,0,6,28,20386,23
1487,2018-10-17,49,0,0.0,2,0,2,20387,23
1488,2018-10-18,292,0,0.0,0,16,8,20388,23
1489,2018-10-18,15,0,0.0,0,0,1,20389,23
1490,2018-10-18,2357,1,0.0,3,270,948,20390,23
1491,2018-10-19,4,0,0.0,0,0,2,20391,23
1492,2018-10-20,34,0,0.0,0,0,8,20392,23
1493,2018-10-24,43,0,0.0,1,0,1,20393,23
1494,2018-10-24,46,0,0.0,0,1,19,20394,23
1495,2018-10-25,226,0,0.0,0,4,45,20395,23
1496,2018-10-26,145,4,0.0,2,20,30,20396,23
1497,2018-10-27,88,0,0.0,0,2,20,20397,23
1498,2018-10-28,4,0,0.0,0,0,1,20398,23
1499,2018-10-28,439,0,0.0,0,16,11,20399,23
1500,2018-10-28,2426,1,0.0,15,98,778,20400,23
1501,2018-10-29,45,0,0.0,0,0,14,20401,23
1502,2018-10-29,903,0,0.0,0,43,57,20402,23
1503,2018-10-30,470,0,0.0,0,63,24,20403,23
1504,2018-10-30,145,0,0.0,0,18,18,20404,23
1505,2018-10-30,168,0,0.0,0,21,7,20405,23
1506,2018-10-31,11,0,0.0,0,0,3,20406,23
1507,2018-10-31,15,0,0.0,0,3,3,20407,23
1508,2018-11-01,46,0,0.0,0,1,19,20408,23
1509,2018-11-02,24,0,0.0,0,0,30,20409,23
1510,2018-11-02,227,0,0.0,0,30,100,20410,23
1511,2018-11-03,340,0,0.0,0,2,66,20411,23
1512,2018-11-04,206,0,0.0,0,30,48,20412,23
1513,2018-11-04,1935,1,0.0,33,17,800,20413,23
1514,2018-11-05,164,5,0.0,14,1,4,20414,23
1515,2018-11-07,18,0,0.0,0,3,3,20415,23
1516,2018-11-07,138,0,0.0,0,18,17,20416,23
1517,2018-11-07,46,0,0.0,0,1,19,20417,23
1518,2018-11-08,52,0,0.0,0,18,5,20418,23
1519,2018-11-10,155,0,0.0,0,17,17,20419,23
1520,2018-11-11,20,0,0.0,0,0,6,20420,23
1521,2018-11-11,160,0,0.0,0,18,26,20421,23
1522,2018-11-11,15,0,0.0,0,1,4,20422,23
1523,2018-11-13,37,0,0.0,0,0,1,20423,23
1524,2018-11-13,28,0,0.0,0,1,11,20424,23
1525,2018-11-13,5,0,0.0,0,0,7,20425,23
1526,2018-11-14,38,0,0.0,0,1,2,20426,23
1527,2018-11-15,204,2,0.0,1,25,17,20427,23
1528,2018-11-15,24,0,0.0,0,0,54,20428,23
1529,2018-11-15,144,0,0.0,0,17,22,20429,23
1530,2018-11-15,109,0,0.0,0,0,16,20430,23
1531,2018-11-17,136,0,0.0,0,1,44,20431,23
1532,2018-11-19,105,0,0.0,0,6,18,20432,23
1533,2018-11-20,3,0,0.0,0,0,0,20433,23
1534,2018-11-20,1,0,0.0,0,1,0,20434,23
1535,2018-11-20,2,0,0.0,0,0,1,20435,23
1536,2018-11-22,171,1,0.0,0,24,16,20436,23
1537,2018-11-23,566,0,0.0,0,104,171,20437,23
1538,2018-11-23,46,0,0.0,0,1,11,20438,23
1539,2018-11-24,15,0,0.0,0,2,7,20439,23
1540,2018-11-26,428,0,0.0,0,106,21,20440,23
1541,2018-11-27,391,0,0.0,0,60,119,20441,23
1542,2018-11-27,256,0,0.0,0,10,35,20442,23
1543,2018-11-28,33,0,0.0,0,0,11,20443,23
1544,2018-11-28,26,0,0.0,0,2,1,20444,23
1545,2018-11-28,169,5,0.0,2,14,4,20445,23
1546,2018-11-29,13,0,0.0,0,0,3,20446,23
1547,2018-11-30,7,0,0.0,0,1,1,20447,23
1548,2018-11-30,0,0,0.0,0,0,0,20448,23
1549,2018-11-30,439,0,0.0,0,5,70,20449,23
1550,2018-12-01,0,0,0.0,0,0,0,20450,23
1551,2018-12-02,164,5,0.0,14,1,4,20451,23
1552,2018-12-02,128,2,0.0,1,12,13,20452,23
1553,2018-12-03,263,0,0.0,0,0,15,20453,23
1554,2018-12-03,303,5,0.0,14,5,27,20454,23
1555,2018-12-03,42,0,0.0,0,2,19,20455,23
1556,2018-12-04,20,0,0.0,0,0,6,20456,23
1557,2018-12-06,207,0,0.0,0,0,42,20457,23
1558,2018-12-06,393,0,0.0,0,42,108,20458,23
1559,2018-12-07,246,2,0.0,15,5,4,20459,23
1560,2018-12-07,24,0,0.0,0,0,30,20460,23
1561,2018-12-07,401,1,0.0,3,52,136,20461,23
1562,2018-12-07,341,0,0.0,0,45,47,20462,23
1563,2018-12-08,165,0,0.0,0,0,14,20463,23
1564,2018-12-09,13,0,0.0,0,0,3,20464,23
1565,2018-12-09,13,0,0.0,0,0,11,20465,23
1566,2018-12-09,6,0,0.0,0,0,1,20466,23
1567,2018-12-10,125,0,0.0,0,0,18,20467,23
1568,2018-12-12,473,1,0.0,1,21,48,20468,23
1569,2018-12-12,1,0,0.0,0,0,0,20469,23
1570,2018-12-13,428,0,0.0,0,106,21,20470,23
1571,2018-12-13,11,0,0.0,0,0,3,20471,23
1572,2018-12-13,138,0,0.0,0,18,17,20472,23
1573,2018-12-13,41,0,0.0,0,11,4,20473,23
1574,2018-12-13,34,0,0.0,0,0,0,20474,23
1575,2018-12-13,30,0,0.0,0,1,12,20475,23
1576,2018-12-14,138,0,0.0,0,17,17,20476,23
1577,2018-12-14,29,0,0.0,0,2,35,20477,23
1578,2018-12-14,396,0,0.0,0,0,8,20478,23
1579,2018-12-14,227,5,0.0,14,5,6,20479,23
1580,2018-12-14,179,2,0.0,1,25,16,20480,23
1581,2018-12-15,40,0,0.0,0,7,13,20481,23
1582,2018-12-15,69,1,0.0,1,8,12,20482,23
1583,2018-12-16,178,0,0.0,0,19,7,20483,23
1584,2018-12-18,139,2,0.0,1,12,14,20484,23
1585,2018-12-19,122,0,0.0,4,1,41,20485,23
1586,2018-12-20,17,0,0.0,0,3,10,20486,23
1587,2018-12-20,903,0,0.0,0,43,57,20487,23
1588,2018-12-21,125,0,0.0,0,4,22,20488,23
1589,2018-12-21,63,0,0.0,0,4,8,20489,23
1590,2018-12-21,45,0,0.0,0,2,33,20490,23
1591,2018-12-23,45,0,0.0,0,2,33,20491,23
1592,2018-12-24,167,0,0.0,0,8,20,20492,23
1593,2018-12-24,119,1,0.0,0,7,13,20493,23
1594,2018-12-24,79,0,0.0,0,5,24,20494,23
1595,2018-12-24,45,2,0.0,15,1,4,20495,23
1596,2018-12-24,29,0,0.0,0,5,5,20496,23
1597,2018-12-26,15,0,0.0,0,0,1,20497,23
1598,2018-12-26,6,0,0.0,0,1,1,20498,23
1599,2018-12-27,2363,1,0.0,4,269,949,20499,23
1600,2018-12-29,5,0,0.0,0,0,0,20500,23
1601,2018-12-29,124,2,0.0,1,6,3,20501,23
1602,2018-12-30,4,0,0.0,0,0,2,20502,23
1603,2018-12-31,2413,2,0.0,17,59,921,20503,23
1604,2019-01-03,43,0,0.0,0,0,5,20504,23
1605,2019-01-04,109,0,0.0,0,0,16,20505,23
1606,2019-01-05,7,0,0.0,0,0,30,20506,23
1607,2019-01-06,138,0,0.0,0,2,31,20507,23
1608,2019-01-06,24,0,0.0,0,0,7,20508,23
1609,2019-01-06,74,0,0.0,0,1,22,20509,23
1610,2019-01-07,48,0,0.0,0,1,13,20510,23
1611,2019-01-08,42,0,0.0,0,1,4,20511,23
1612,2019-01-08,94,2,0.0,1,6,3,20512,23
1613,2019-01-08,27,0,0.0,0,1,6,20513,23
1614,2019-01-08,43,0,0.0,0,2,14,20514,23
1615,2019-01-09,54,0,0.0,0,0,0,20515,23
1616,2019-01-09,15,0,0.0,0,1,4,20516,23
1617,2019-01-11,169,5,0.0,2,14,4,20517,23
1618,2019-01-13,122,1,0.0,0,2,2,20518,23
1619,2019-01-13,81,0,0.0,0,1,25,20519,23
