id_danio,fecha,estado,pais,afectados,fallecidos,desaparecidos,heridos,viv_destr,viv_afect,id_sismo
55,2005-06-13,Arequipa,Perú,0,0,0.0,1,0,0,11191
56,2005-06-13,Moquegua,Perú,75,0,0.0,0,15,29,11191
57,2005-06-13,Tacna,Perú,25,0,0.0,0,3,5,11191
58,2005-06-14,Ica,Perú,0,0,0.0,0,0,0,11192
59,2005-07-13,Moquegua,Perú,17,0,0.0,0,4,0,11215
60,2005-07-13,Tacna,Perú,16,0,0.0,0,2,0,11215
61,2005-07-25,Callao,Perú,0,0,0.0,0,0,0,11230
62,2005-07-26,Ayacucho,Perú,0,0,0.0,0,0,0,11235
63,2005-07-31,Ica,Perú,0,0,0.0,0,0,0,11242
64,2005-08-02,Ancash,Perú,0,0,0.0,0,0,0,11247
65,2005-08-05,Ancash,Perú,0,0,0.0,0,0,0,11254
66,2005-08-16,Cusco,Perú,8,0,0.0,0,1,3,11269
67,2005-08-17,Moquegua,Perú,10,0,0.0,0,0,0,11272
68,2005-08-18,Moquegua,Perú,12,0,0.0,0,0,8,11275
69,2005-08-24,Lima,Perú,0,0,0.0,0,0,0,11286
70,2005-09-02,Arequipa,Perú,0,0,0.0,0,0,0,11296
71,2005-09-03,Loreto,Perú,0,0,0.0,0,0,0,11297
72,2005-09-04,Piura,Perú,0,0,0.0,0,0,0,11298
73,2005-09-22,Tacna,Perú,53,0,0.0,0,0,20,11319
74,2005-10-01,Junín,Perú,0,0,0.0,0,0,0,11338
75,2005-10-02,Lima,Perú,0,0,0.0,0,0,0,11343
76,2005-10-17,Tacna,Perú,0,0,0.0,0,0,0,11381
77,2005-10-19,Apurímac,Perú,0,0,0.0,0,0,0,11383
78,2005-10-21,Ancash,Perú,0,0,0.0,0,0,0,11386
79,2005-10-25,Cajamarca,Perú,7,0,0.0,0,1,0,11388
80,2005-10-30,Amazonas,Perú,51,0,0.0,0,7,11,11397
81,2005-10-30,Cajamarca,Perú,1217,0,0.0,0,272,76,11397
82,2005-10-31,Amazonas,Perú,46,0,0.0,0,0,6,11399
83,2005-11-04,Cajamarca,Perú,8,0,0.0,0,0,1,11411
84,2005-11-04,Cusco,Perú,0,0,0.0,0,0,0,11411
85,2005-11-04,San Martin,Perú,0,0,0.0,0,0,0,11411
86,2005-11-20,Apurímac,Perú,0,0,0.0,0,0,0,11470
87,2005-11-25,Ucayali,Perú,0,0,0.0,0,0,0,11496
88,2005-11-30,Cajamarca,Perú,38,0,0.0,0,5,3,11519
89,2005-12-06,Huancavelica,Perú,38,0,0.0,0,8,0,11551
90,2005-12-14,Arequipa,Perú,0,0,0.0,0,0,0,11589
91,2005-12-22,Apurímac,Perú,55,0,0.0,0,6,10,11625
92,2005-12-23,Amazonas,Perú,0,0,0.0,0,0,0,11635
93,2005-12-27,Lima,Perú,0,0,0.0,0,0,0,11654
94,2005-12-28,Arequipa,Perú,0,0,0.0,0,0,0,11660
95,2006-01-27,Lima,Perú,0,0,0.0,0,0,0,11691
96,2006-02-02,Moquegua,Perú,2,0,0.0,0,0,1,11694
97,2006-02-21,Pasco,Perú,0,0,0.0,0,0,0,11712
98,2006-02-26,Huancavelica,Perú,0,0,0.0,0,0,0,11714
99,2006-02-28,Huancavelica,Perú,0,0,0.0,0,0,0,11716
100,2006-03-04,Cusco,Perú,0,0,0.0,0,0,0,11720
101,2006-03-16,Ayacucho,Perú,1000,0,0.0,0,0,0,11728
102,2006-04-18,Callao,Perú,0,0,0.0,0,0,0,11748
103,2006-05-12,Lima,Perú,0,0,0.0,0,0,0,11760
104,2006-06-20,Cusco,Perú,18,0,0.0,0,0,4,11791
105,2006-06-20,Ica,Perú,0,0,0.0,0,0,0,11791
106,2006-09-12,Ica,Perú,0,0,0.0,0,0,0,11864
107,2006-10-20,Huancavelica,Perú,0,0,0.0,0,0,0,11898
108,2006-10-20,Ica,Perú,0,0,0.0,0,0,0,11898
109,2006-10-20,Lima,Perú,10,0,0.0,0,3,2,11898
110,2006-10-26,Ica,Perú,0,0,0.0,0,0,0,11908
111,2006-11-13,Cusco,Perú,30,0,0.0,0,4,6,11921
112,2006-11-20,Arequipa,Perú,0,0,0.0,0,0,0,11930
113,2006-11-20,Tacna,Perú,4,0,0.0,0,1,0,11930
114,2006-11-27,Arequipa,Perú,39,0,0.0,0,0,9,11934
115,2007-06-04,Arequipa,Perú,2,1,0.0,0,0,0,12102
116,2007-08-02,Lima,Perú,0,0,0.0,0,0,0,12156
117,2007-08-15,Apurímac,Perú,34264,0,0.0,0,4,35,12170
118,2007-08-15,Arequipa,Perú,13,0,0.0,0,4,0,12170
119,2007-08-15,Ayacucho,Perú,1175,0,0.0,0,38,235,12170
120,2007-08-15,Callao,Perú,0,2,0.0,0,0,0,12170
121,2007-08-15,Huancavelica,Perú,20157,0,0.0,0,2114,4134,12170
122,2007-08-15,Huánuco,Perú,226,0,0.0,0,0,45,12170
123,2007-08-15,Ica,Perú,349451,586,0.0,2046,75973,29131,12170
124,2007-08-15,Junín,Perú,20,0,0.0,0,7,4,12170
125,2007-08-15,La Libertad,Perú,0,0,0.0,0,0,0,12170
126,2007-08-15,Lima,Perú,55020,8,0.0,0,11541,7621,12170
127,2007-08-15,Pasco,Perú,0,0,0.0,0,1,2,12170
128,2007-09-09,Tacna,Perú,0,0,0.0,0,0,0,12396
129,2007-10-10,Arequipa,Perú,1,0,0.0,0,0,1,12448
130,2007-11-06,Amazonas,Perú,10,0,0.0,0,0,1,12475
131,2007-11-30,Huancavelica,Perú,76,0,0.0,0,0,0,12512
132,2008-02-11,Ica,Perú,0,0,0.0,0,0,0,12584
133,2008-02-16,Lima,Perú,0,0,0.0,0,0,0,12587
134,2008-04-03,Lima,Perú,0,0,0.0,0,0,0,12627
135,2008-04-15,Lima,Perú,0,0,0.0,0,0,0,12637
136,2008-04-16,Lima,Perú,0,0,0.0,0,0,0,12638
137,2008-07-28,Cusco,Perú,0,0,0.0,0,0,0,12714
138,2008-08-07,Arequipa,Perú,50,1,0.0,1,0,10,12719
139,2008-10-19,Lima,Perú,0,0,0.0,0,0,0,12776
140,2008-12-19,Lima,Perú,0,0,0.0,0,0,0,12814
141,2009-01-21,Junín,Perú,1780,0,0.0,0,158,500,12838
142,2009-02-02,Ica,Perú,0,0,0.0,0,0,0,12845
143,2009-02-07,Cusco,Perú,75,0,0.0,0,0,15,12848
144,2009-07-30,Junín,Perú,45,0,0.0,0,1,6,12985
145,2009-11-22,Cajamarca,Perú,0,3,20.0,30,15,0,13079
146,2010-03-01,Ancash,Perú,0,0,0.0,0,0,0,13159
147,2010-05-19,Cajamarca,Perú,560,0,0.0,0,0,80,13245
148,2010-05-23,Ayacucho,Perú,350,0,0.0,0,5,80,13251
149,2010-10-20,Huancavelica,Perú,4,0,0.0,0,0,1,13483
150,2010-11-09,Tumbes,Perú,0,0,0.0,0,0,0,13505
151,2010-11-24,Arequipa,Perú,12,0,0.0,0,0,2,13545
152,2011-01-28,Ica,Perú,620,0,0.0,0,0,155,13694
153,2011-02-28,Ica,Perú,1185,0,0.0,0,0,293,13781
154,2011-07-09,Apurímac,Perú,0,0,0.0,0,0,0,14063
155,2011-07-18,San Martin,Perú,0,0,0.0,0,0,0,14081
156,2011-08-14,Cusco,Perú,0,0,0.0,0,0,0,14130
157,2011-08-24,Amazonas,Perú,6,0,0.0,0,1,0,14146
158,2011-08-24,Huancavelica,Perú,0,0,0.0,0,0,0,14146
159,2011-08-24,Huánuco,Perú,6,0,0.0,0,1,0,14146
160,2011-08-24,Junín,Perú,0,0,0.0,0,0,0,14146
161,2011-08-24,Lima,Perú,0,0,0.0,0,0,0,14146
162,2011-08-24,Loreto,Perú,0,0,0.0,0,0,0,14146
163,2011-08-24,Ucayali,Perú,0,0,0.0,0,0,2,14146
164,2011-08-25,Pasco,Perú,2,0,0.0,0,1,0,14156
165,2011-08-31,Cusco,Perú,0,0,0.0,0,0,0,14181
166,2011-10-28,Cusco,Perú,0,0,0.0,0,0,0,14396
167,2011-10-28,Huancavelica,Perú,0,0,0.0,0,0,0,14396
168,2011-10-28,Ica,Perú,11434,0,0.0,0,15,2580,14396
169,2011-11-22,Apurímac,Perú,0,0,0.0,0,0,0,14551
170,2011-12-08,Arequipa,Perú,24,0,0.0,0,2,9,14607
171,2012-01-30,Huancavelica,Perú,60,0,0.0,0,0,15,14712
172,2012-01-30,Ica,Perú,3593,0,0.0,111,6,739,14712
173,2012-05-14,Moquegua,Perú,5,0,0.0,0,0,2,14933
174,2012-05-14,Tacna,Perú,0,0,0.0,7,0,5,14933
175,2012-06-08,Pasco,Perú,0,0,0.0,0,0,0,14980
176,2012-07-15,Apurímac,Perú,0,0,0.0,0,0,0,15051
177,2012-08-13,San Martin,Perú,0,0,0.0,0,0,0,15110
178,2012-08-20,Pasco,Perú,0,0,0.0,0,0,0,15119
179,2012-10-31,Lima,Perú,0,0,0.0,0,0,0,15251
180,2013-01-20,Piura,Perú,0,0,0.0,0,0,0,15455
181,2013-02-22,Arequipa,Perú,411,0,0.0,0,21,141,15529
182,2013-05-08,Cusco,Perú,30,0,0.0,0,6,0,15737
183,2013-07-16,Arequipa,Perú,2090,0,0.0,0,126,502,15920
184,2013-07-31,Piura,Perú,2,0,0.0,0,1,0,15952
185,2013-09-25,Apurímac,Perú,21,0,0.0,0,0,7,16068
186,2013-09-25,Arequipa,Perú,3529,0,0.0,1,4,859,16068
187,2013-09-25,Ayacucho,Perú,300,0,0.0,0,6,50,16068
188,2013-09-25,Huancavelica,Perú,5,0,0.0,0,0,1,16068
189,2013-09-25,Ica,Perú,594,0,0.0,0,0,130,16068
190,2013-11-14,Lambayeque,Perú,7,0,0.0,1,1,0,16223
191,2014-01-09,Cusco,Perú,0,0,0.0,0,0,0,16410
192,2014-02-18,Huancavelica,Perú,6,0,0.0,0,0,0,16512
193,2014-02-18,Ica,Perú,0,0,0.0,0,0,0,16512
194,2014-03-06,Callao,Perú,0,0,0.0,0,0,0,16576
195,2014-03-06,Huancavelica,Perú,2,0,0.0,0,1,0,16576
196,2014-03-15,Piura,Perú,180,0,0.0,0,0,50,16608
197,2014-05-07,Cusco,Perú,268,0,0.0,0,0,53,16754
198,2014-08-14,Cusco,Perú,0,0,0.0,0,0,0,17057
199,2014-08-24,Apurímac,Perú,60,0,0.0,0,0,16,17085
200,2014-08-24,Ayacucho,Perú,5421,0,0.0,4,5,1436,17085
201,2014-08-24,Cusco,Perú,5,0,0.0,0,0,1,17085
202,2014-08-26,Ayacucho,Perú,45,0,0.0,0,0,13,17092
203,2014-08-26,Huancavelica,Perú,7,0,0.0,0,0,0,17092
204,2014-09-07,Arequipa,Perú,0,0,0.0,0,0,0,17116
205,2014-09-11,Amazonas,Perú,40,0,0.0,0,0,10,17132
206,2014-09-27,Cusco,Perú,574,8,0.0,4,54,51,17158
207,2014-10-13,Ayacucho,Perú,36,0,0.0,0,0,6,17189
208,2014-10-30,Arequipa,Perú,0,0,0.0,0,0,0,17239
209,2014-11-17,Amazonas,Perú,25,0,0.0,0,0,0,17297
210,2014-12-27,Cusco,Perú,0,0,0.0,0,0,0,17415
211,2015-01-08,Arequipa,Perú,0,0,0.0,0,0,0,17440
212,2015-01-09,Tacna,Perú,0,0,0.0,0,0,0,17443
213,2015-02-26,Tumbes,Perú,0,0,0.0,0,0,0,17579
214,2015-02-28,Arequipa,Perú,282,0,0.0,0,3,145,17584
215,2015-03-15,Tumbes,Perú,0,0,0.0,0,0,0,17626
216,2015-03-18,Arequipa,Perú,0,0,0.0,0,0,0,17640
217,2015-03-19,Tumbes,Perú,0,0,0.0,0,0,0,17641
218,2015-04-02,Cusco,Perú,55,0,0.0,0,0,0,17687
219,2015-05-29,Puno,Perú,69,0,0.0,0,0,0,17797
220,2015-06-29,Arequipa,Perú,309,0,0.0,0,0,100,17859
221,2015-06-30,Ayacucho,Perú,50,0,0.0,0,0,19,17860
222,2015-07-12,Tacna,Perú,0,0,0.0,0,0,0,17883
223,2015-08-11,Tacna,Perú,0,0,0.0,0,0,0,17928
224,2015-08-11,Ucayali,Perú,0,0,0.0,0,0,0,17928
225,2015-08-24,Pasco,Perú,0,0,0.0,0,0,0,17942
226,2015-08-24,Tacna,Perú,0,0,0.0,0,0,0,17942
227,2015-09-29,Tacna,Perú,0,0,0.0,0,0,0,18009
228,2015-10-22,Cusco,Perú,0,0,0.0,0,0,0,18052
229,2015-11-20,Junín,Perú,490,9,0.0,56,12,11,18109
230,2015-11-24,Arequipa,Perú,0,0,0.0,0,0,0,18123
231,2015-11-24,Puno,Perú,0,0,0.0,0,0,0,18123
232,2015-11-24,Ucayali,Perú,0,0,0.0,0,0,0,18124
233,2015-12-13,Huánuco,Perú,348,0,0.0,0,5,58,18181
234,2016-01-10,Arequipa,Perú,300,0,0.0,0,15,30,18263
235,2016-01-12,Cusco,Perú,715,0,0.0,4,0,124,18271
236,2016-01-12,Puno,Perú,4464,1,0.0,2,406,1505,18271
237,2016-02-03,Arequipa,Perú,144,0,0.0,0,7,36,18356
238,2016-02-19,Arequipa,Perú,1311,0,0.0,3,2,284,18394
239,2016-02-22,Arequipa,Perú,13,0,0.0,0,0,4,18406
240,2016-02-28,Puno,Perú,5,0,0.0,0,0,1,18421
241,2016-03-04,Puno,Perú,0,0,0.0,0,0,0,18437
242,2016-03-30,Moquegua,Perú,0,0,0.0,0,0,2,18510
243,2016-04-18,Lima,Perú,20,4,0.0,2,0,4,18552
244,2016-06-21,Moquegua,Perú,0,0,0.0,1,0,0,18713
245,2016-07-01,Puno,Perú,0,0,0.0,0,0,0,18726
246,2016-08-09,Amazonas,Perú,2,0,0.0,0,0,1,18804
247,2016-08-14,Arequipa,Perú,7655,4,0.0,69,179,2384,18818
248,2016-08-15,Arequipa,Perú,0,0,0.0,0,0,0,18821
249,2016-08-18,Arequipa,Perú,308,0,0.0,0,8,105,18828
250,2016-09-15,Tacna,Perú,0,0,0.0,0,0,0,18887
251,2016-09-19,Arequipa,Perú,309,0,0.0,0,7,54,18898
252,2016-10-09,Amazonas,Perú,7,0,0.0,0,0,0,18951
253,2016-10-28,Arequipa,Perú,185,0,0.0,0,0,37,18992
254,2016-12-15,Puno,Perú,255,0,0.0,0,43,0,19141
255,2016-12-24,Puno,Perú,141,0,0.0,0,0,48,19163
256,2017-02-25,Apurímac,Perú,0,0,0.0,0,0,0,19326
257,2017-03-05,Arequipa,Perú,0,0,0.0,0,0,0,19346
258,2017-05-06,Piura,Perú,0,0,0.0,0,0,0,19505
259,2017-05-06,Tumbes,Perú,6,0,0.0,0,0,4,19505
260,2017-05-16,Ayacucho,Perú,360,0,0.0,0,2,80,19532
261,2017-05-22,Moquegua,Perú,0,0,0.0,0,0,340,19546
262,2017-06-10,Piura,Perú,0,0,0.0,0,0,0,19587
263,2017-07-03,Arequipa,Perú,320,0,0.0,0,0,240,19637
264,2017-07-03,Junín,Perú,0,0,0.0,0,0,6,19637
265,2017-07-17,Arequipa,Perú,36,0,0.0,0,2,8,19665
266,2017-07-17,Moquegua,Perú,20,0,0.0,0,0,0,19665
267,2017-07-24,Apurímac,Perú,0,0,0.0,0,0,0,19683
268,2017-08-03,Arequipa,Perú,296,0,0.0,0,2,126,19705
269,2017-08-07,Lima,Perú,1,0,0.0,0,0,0,19712
270,2017-08-16,Arequipa,Perú,750,0,0.0,0,0,0,19731
271,2017-08-21,Pasco,Perú,20,0,0.0,0,0,0,19739
272,2017-08-22,Arequipa,Perú,336,0,0.0,0,0,0,19740
273,2017-08-24,Arequipa,Perú,530,0,0.0,0,0,106,19745
274,2017-08-28,Puno,Perú,335,0,0.0,0,0,99,19761
275,2017-09-14,Lima,Perú,72,0,0.0,0,0,18,19794
276,2017-10-10,Moquegua,Perú,0,0,0.0,0,0,0,19835
277,2017-10-10,Tacna,Perú,0,0,0.0,0,0,0,19835
278,2017-10-12,Puno,Perú,0,0,0.0,0,0,0,19839
279,2017-10-14,Lima,Perú,0,0,0.0,0,0,2,19844
280,2017-11-08,Arequipa,Perú,0,0,0.0,0,0,0,19887
281,2017-01-01,,,0,0,,0,0,0,19181
282,2017-01-02,,,37,0,,0,0,8,19182
283,2017-01-02,,,2392,1,,3,265,948,19183
284,2017-01-03,,,3602,1,,34,144,1260,19184
285,2017-01-03,,,13,0,,0,0,4,19185
286,2017-01-03,,,62,2,,1,6,2,19186
287,2017-01-03,,,392,0,,0,42,107,19187
288,2017-01-03,,,0,0,,0,0,0,19188
289,2017-01-04,,,314,0,,1,0,81,19189
290,2017-01-05,,,164,5,,14,1,4,19190
291,2017-01-05,,,13,0,,0,0,3,19191
292,2017-01-05,,,168,0,,0,21,7,19192
293,2017-01-06,,,143,0,,0,17,22,19193
294,2017-01-06,,,536,0,,0,11,225,19194
295,2017-01-07,,,2333,1,,3,265,948,19195
296,2017-01-07,,,26,0,,0,5,4,19196
297,2017-01-07,,,1,0,,0,0,0,19197
298,2017-01-07,,,135,0,,0,5,18,19198
299,2017-01-07,,,58,0,,0,1,12,19199
300,2017-01-07,,,470,0,,0,0,10,19200
301,2017-01-08,,,26,0,,0,1,4,19201
302,2017-01-09,,,470,0,,0,63,24,19202
303,2017-01-10,,,265,2,,6,7,5,19203
304,2017-01-10,,,17,0,,0,0,1,19204
305,2017-01-10,,,176,0,,0,3,35,19205
306,2017-01-10,,,217,5,,2,33,18,19206
307,2017-01-10,,,1,0,,0,0,0,19207
308,2017-01-10,,,229,0,,0,36,35,19208
309,2017-01-11,,,29,0,,0,5,5,19209
310,2017-01-11,,,144,2,,1,11,14,19210
311,2017-01-12,,,169,5,,2,14,4,19211
312,2017-01-12,,,50,0,,0,15,9,19212
313,2017-01-12,,,461,0,,0,64,267,19213
314,2017-01-13,,,59,0,,0,0,30,19214
315,2017-01-13,,,122,0,,4,1,41,19215
316,2017-01-13,,,333,0,,1,16,12,19216
317,2017-01-13,,,24,0,,0,1,4,19217
318,2017-01-13,,,138,0,,0,18,17,19218
319,2017-01-13,,,24,0,,0,3,5,19219
320,2017-01-14,,,553,0,,0,92,164,19220
321,2017-01-14,,,11,0,,0,0,3,19221
322,2017-01-14,,,258,0,,0,74,23,19222
323,2017-01-14,,,49,0,,2,0,2,19223
324,2017-01-15,,,143,0,,0,17,23,19224
325,2017-01-15,,,58,0,,1,0,6,19225
326,2017-01-16,,,29,0,,0,2,59,19226
327,2017-01-17,,,131,0,,0,20,6,19227
328,2017-01-18,,,718,1,,3,110,287,19228
329,2017-01-19,,,0,0,,0,0,0,19229
330,2017-01-19,,,13,0,,2,0,4,19230
331,2017-01-19,,,142,1,,0,6,14,19231
332,2017-01-20,,,29,0,,0,1,6,19232
333,2017-01-20,,,125,0,,2,17,17,19233
334,2017-01-21,,,505,0,,0,67,41,19234
335,2017-01-21,,,107,0,,0,0,26,19235
336,2017-01-21,,,13,0,,2,0,4,19236
337,2017-01-21,,,10,0,,0,3,9,19237
338,2017-01-21,,,150,0,,0,50,15,19238
339,2017-01-22,,,5,0,,0,0,7,19239
340,2017-01-22,,,540,0,,0,0,6,19240
341,2017-01-22,,,556,0,,0,77,32,19241
342,2017-01-22,,,38,1,,1,1,5,19242
343,2017-01-23,,,195,5,,39,18,16,19243
344,2017-01-25,,,5,0,,0,0,8,19244
345,2017-01-25,,,143,0,,0,17,22,19245
346,2017-01-25,,,34,0,,0,0,0,19246
347,2017-01-25,,,196,5,,39,18,17,19247
348,2017-01-25,,,17,0,,0,3,10,19248
349,2017-01-27,,,14,0,,0,0,2,19249
350,2017-01-27,,,34,0,,0,0,11,19250
351,2017-01-27,,,2,0,,0,1,0,19251
352,2017-01-27,,,24,0,,0,0,54,19252
353,2017-01-28,,,677,0,,0,82,66,19253
354,2017-01-28,,,90,5,,39,3,4,19254
355,2017-01-28,,,49,0,,2,0,2,19255
356,2017-01-28,,,46,0,,0,1,19,19256
357,2017-01-28,,,48,0,,0,14,3,19257
358,2017-01-28,,,53,0,,0,2,13,19258
359,2017-01-28,,,68,0,,0,16,1,19259
360,2017-01-28,,,2,0,,0,0,1,19260
361,2017-01-28,,,69,0,,0,1,18,19261
362,2017-01-28,,,18,0,,0,3,3,19262
363,2017-01-29,,,73,0,,1,0,1,19263
364,2017-01-29,,,0,0,,0,0,0,19264
365,2017-01-29,,,14,0,,0,6,9,19265
366,2017-01-29,,,178,0,,0,19,7,19266
367,2017-01-30,,,29,0,,0,0,1,19267
368,2017-01-30,,,1145,1,,1,102,410,19268
369,2017-01-30,,,49,0,,0,14,3,19269
370,2017-01-31,,,47,0,,0,0,9,19270
371,2017-01-31,,,225,0,,0,0,31,19271
372,2017-01-31,,,972,1,,3,88,331,19272
373,2017-01-31,,,12,0,,0,0,6,19273
374,2017-02-01,,,5,0,,0,0,7,19274
375,2017-02-01,,,720,1,,3,110,288,19275
376,2017-02-01,,,61,1,,1,7,14,19276
377,2017-02-01,,,152,0,,0,0,3,19277
378,2017-02-02,,,196,0,,4,4,60,19278
379,2017-02-02,,,6,0,,0,0,1,19279
380,2017-02-02,,,5,0,,0,0,7,19280
381,2017-02-02,,,91,0,,0,0,27,19281
382,2017-02-06,,,2333,1,,3,265,948,19282
383,2017-02-06,,,1,0,,0,0,0,19283
384,2017-02-08,,,210,0,,0,30,72,19284
385,2017-02-08,,,250,0,,0,0,15,19285
386,2017-02-09,,,21,0,,0,0,38,19286
387,2017-02-09,,,0,0,,0,0,0,19287
388,2017-02-09,,,27,0,,0,1,8,19288
389,2017-02-10,,,28,0,,0,1,4,19289
390,2017-02-10,,,44,1,,1,1,6,19290
391,2017-02-10,,,206,6,,39,2,4,19291
392,2017-02-11,,,456,1,,1,21,51,19292
393,2017-02-11,,,152,0,,0,0,3,19293
394,2017-02-11,,,24,0,,0,1,4,19294
395,2017-02-13,,,139,2,,1,12,14,19295
396,2017-02-13,,,13,0,,0,0,4,19296
397,2017-02-15,,,2430,1,,4,265,960,19297
398,2017-02-15,,,50,0,,0,15,3,19298
399,2017-02-16,,,540,0,,0,0,6,19299
400,2017-02-16,,,195,0,,0,0,14,19300
401,2017-02-16,,,333,0,,1,16,12,19301
402,2017-02-16,,,5,0,,0,0,8,19302
403,2017-02-16,,,392,0,,0,42,107,19303
404,2017-02-17,,,42,0,,0,0,14,19304
405,2017-02-18,,,40,0,,0,2,57,19305
406,2017-02-18,,,411,0,,0,2,71,19306
407,2017-02-18,,,25,0,,0,0,3,19307
408,2017-02-19,,,713,1,,3,116,286,19308
409,2017-02-19,,,162,2,,15,1,4,19309
410,2017-02-20,,,164,5,,14,1,4,19310
411,2017-02-20,,,303,5,,14,5,27,19311
412,2017-02-20,,,371,0,,0,2,82,19312
413,2017-02-20,,,211,5,,14,5,6,19313
414,2017-02-23,,,875,1,,4,89,331,19314
415,2017-02-23,,,40,0,,0,2,9,19315
416,2017-02-23,,,38,0,,0,7,14,19316
417,2017-02-23,,,28,0,,0,1,6,19317
418,2017-02-23,,,10,0,,0,3,9,19318
419,2017-02-23,,,241,0,,0,17,13,19319
420,2017-02-24,,,1,0,,0,0,0,19320
421,2017-02-24,,,250,0,,1,0,16,19321
422,2017-02-24,,,40,0,,2,1,3,19322
423,2017-02-24,,,657,0,,0,82,30,19323
424,2017-02-24,,,241,0,,0,10,35,19324
425,2017-02-25,,,29,0,,0,5,5,19325
426,2017-02-25,,,31,0,,0,2,87,19326
427,2017-02-25,,,94,0,,2,0,24,19327
428,2017-02-26,,,177,0,,2,2,26,19328
429,2017-02-26,,,166,4,,2,20,19,19329
430,2017-02-27,,,713,1,,3,116,286,19330
431,2017-02-27,,,30,0,,0,1,12,19331
432,2017-02-28,,,91,0,,0,0,27,19332
433,2017-02-28,,,389,2,,6,27,66,19333
434,2017-02-28,,,1383,1,,11,59,635,19334
435,2017-02-28,,,15,0,,0,0,1,19335
436,2017-02-28,,,210,0,,0,30,48,19336
437,2017-03-01,,,550,0,,1,0,11,19337
